tree_id,species_name,dbh_in,x_coord,y_coord,collection_date,collector,height_ft,canopy_cover_ft,tree_condition,leaf_area_ft,leaf_biomass_lbs,leaf_area_index,basal_area_ft,street_tree,native_to_state,structural_value_dollars,carbon_storage_lbs,carbon_storage_dollars,gross_carbon_sequestration_lb_per_year,gross_carbon_sequestration_dollars_per_year,avoided_runoff_ft_per_year,avoided_runoff_dollars_per_year,carbon_avoided_lbs_per_year,carbon_avoided_dollars_per_year,pollution_removal_oz_per_year,pollution_removal_dollars_per_year,energy_savings_dollars_per_year,total_annual_benefits_dollars_per_year,leaf_area_2_ft,potential_evapotranspiration_ft_per_year,evaporation_ft_per_year,transpiration_ft_per_year,water_intercepted_ft_per_year,avoided_runoff_2_ft_per_year,avoided_runoff_value_dollars_per_year,co_removed_oz_per_year,o3_removed_oz_per_year,no2_removed_oz_per_year,so2_removed_ox_per_year,pm25_removed_oz_per_year,co_value_dollars_per_year,o3_value_dollars_per_year,no2_value_dollars_per_year,so2_value_dollars_per_year,pm25_value_dollars_per_year,oxygen_production_lbs_per_year,isoprene_oz_per_year,monoterpene_oz_per_year,vocs_oz_per_year,pollution_value_dollars_per_year,carbon_avoided_2_oz_per_year,carbon_avoided_2_dollars_per_year,heating_MBTU_per_year,heating_dollars_per_year,heating_Kwh_per_year,heating_2_dollars_per_year,cooling_Kwh_per_year,cooling_dollars_per_year,total_energy_savings_dollars_per_year
4980,Silver maple,36,-86.10524951,42.77755159,7/5/18,GIS_Intern_BPW,78,1916.7,FAIR,7979.1,86,4.2,7.1,NO,YES,6730.25,6006.4,512.2,52.9,4.51,62.1,4.15,259.5,22.13,29.4,3.24,69.65,103.67,7979.1,1931.8,291.9,725.3,292.3,62.1,4.15,0.4,24.9,2.1,0.9,1.1,0.02,0.99,0.02,0,2.21,141,0.1,3.9,4,3.24,259.48,22.13,4.35,60.68,36.24,5.11,27.4,3.86,69.65
4984,Silver maple,15.6,-86.11605576,42.77853848,6/25/18,GIS_Intern_BPW,52.9,745.1,FAIR,3702.2,39.9,5,1.3,NO,YES,1624.4,1049.1,89.46,20.1,1.72,28.8,1.92,77.1,6.58,13.7,1.5,21.61,33.33,3702.2,896.3,135.4,336.5,135.6,28.8,1.92,0.2,11.6,1,0.4,0.5,0.01,0.46,0.01,0,1.03,53.6,0,1.8,1.8,1.51,77.13,6.58,0.96,13.39,7.75,1.09,50.61,7.13,21.61
4999,Silver maple,39.4,-86.1100325,42.7754135,6/22/18,GIS_Intern_BPW,81.4,2123.7,FAIR,8841.1,95.3,4.2,8.5,NO,YES,7707.3,7255.6,618.73,58.8,5.02,68.8,4.6,133.6,11.39,32.6,3.59,36.89,61.49,8841.1,2140.5,323.4,803.7,323.9,68.8,4.6,0.4,27.6,2.4,1,1.2,0.02,1.1,0.02,0,2.45,156.9,0.1,4.4,4.4,3.59,133.62,11.39,1.86,26.01,15.35,2.16,61.82,8.71,36.89
5000,Silver maple,34,-86.11423209,42.77672929,6/14/18,GIS_Intern_BPW,76,1794.5,FAIR,7470.6,80.5,4.2,6.3,NO,YES,6131.9,5333.7,454.83,49.5,4.22,58.1,3.88,77.1,6.58,27.6,3.03,21.61,39.33,7470.6,1808.7,273.3,679.1,273.7,58.1,3.88,0.4,23.3,2,0.8,1,0.02,0.93,0.02,0,2.07,132,0,3.7,3.7,3.04,77.13,6.58,0.96,13.39,7.75,1.09,50.61,7.13,21.61
5035,Silver maple,27.9,-86.10577574,42.77766681,7/5/18,GIS_Intern_BPW,69.3,1438.7,FAIR,5989.5,64.6,4.2,4.2,NO,YES,4366.39,3529.1,300.95,39.3,3.35,46.6,3.11,77.1,6.58,22.1,2.43,21.61,37.09,5989.5,1450.1,219.1,544.5,219.4,46.6,3.11,0.3,18.7,1.6,0.7,0.8,0.01,0.75,0.01,0,1.66,104.8,0,3,3,2.43,77.13,6.58,0.96,13.39,7.75,1.09,50.61,7.13,21.61
5037,Silver maple,31.5,-86.10380171,42.77587666,7/2/18,GIS_Intern_BPW,73.3,1647.5,FAIR,6858.6,73.9,4.2,5.4,NO,YES,5359.38,4545.3,387.6,45.2,3.86,53.3,3.57,111.2,9.48,25.3,2.79,30.52,50.21,6858.6,1660.5,250.9,623.5,251.3,53.3,3.57,0.3,21.4,1.8,0.8,1,0.01,0.85,0.02,0,1.9,120.6,0,3.4,3.4,2.78,111.22,9.48,1.62,22.59,13.29,1.87,42.97,6.05,30.52
5038,Silver maple,40,-86.10904207,42.77843213,6/15/18,GIS_Intern_BPW,81.9,2156.5,FAIR,8977.7,96.8,4.2,8.7,NO,YES,7874.47,7482.4,638.07,59.8,5.1,69.8,4.67,259.5,22.13,33.1,3.65,69.65,105.19,8977.7,2173.5,328.4,816.1,328.9,69.8,4.67,0.4,28,2.4,1,1.3,0.02,1.12,0.02,0,2.49,159.6,0.1,4.4,4.5,3.65,259.48,22.13,4.35,60.68,36.24,5.11,27.4,3.86,69.65
5040,Silver maple,34.3,-86.10853637,42.77842474,6/15/18,GIS_Intern_BPW,76.2,1809.6,FAIR,7533.3,81.2,4.2,6.4,NO,YES,6222.77,5425.7,462.68,49.9,4.26,58.6,3.92,260.9,22.25,27.8,3.06,70.17,103.66,7533.3,1823.8,275.6,684.8,276,58.6,3.92,0.4,23.5,2,0.8,1.1,0.02,0.94,0.02,0,2.09,133.2,0,3.7,3.8,3.07,260.91,22.25,4.32,60.27,36,5.07,34.26,4.83,70.17
5047,Silver maple,24.9,-86.10579883,42.77858107,6/29/18,GIS_Intern_BPW,65.8,1262.9,FAIR,5257.6,56.7,4.2,3.4,NO,YES,3554.63,2785.8,237.56,34.5,2.94,40.9,2.73,61.9,5.28,19.4,2.14,17.75,30.84,5257.6,1272.9,192.3,477.9,192.6,40.9,2.73,0.2,16.4,1.4,0.6,0.7,0.01,0.66,0.01,0,1.46,91.9,0,2.6,2.6,2.14,61.93,5.28,0.62,8.69,4.91,0.69,59.41,8.37,17.75
5051,Silver maple,22.1,-86.12608586,42.77756319,7/11/18,GIS_Intern_BPW,62.1,1104.5,FAIR,4597.9,49.6,4.2,2.7,NO,YES,2880.22,2167.4,184.83,30,2.56,35.8,2.39,45.1,3.84,17,1.87,13.58,24.24,4597.9,1113.2,168.2,418,168.4,35.8,2.39,0.2,14.4,1.2,0.5,0.6,0.01,0.57,0.01,0,1.27,79.9,0,2.3,2.3,1.86,45.07,3.84,0.21,2.95,1.45,0.2,74.01,10.43,13.58
5098,Silver maple,2.3,-86.06086268,42.78862793,5/25/18,GIS_Intern_BPW,21.7,86.6,FAIR,284.7,3.1,3.3,0,NO,YES,32.63,19.3,1.64,2.4,0.2,2.2,0.15,15.1,1.29,1.1,0.12,4.07,5.83,284.7,68.9,10.4,25.9,10.4,2.2,0.15,0,0.9,0.1,0,0,0,0.04,0,0,0.08,6.4,0,0.1,0.1,0.12,15.14,1.29,0.25,3.51,2.1,0.3,1.86,0.26,4.07
5101,Silver maple,41.3,-86.09740115,42.77309099,7/6/18,GIS_Intern_BPW,83.1,2231.2,FAIR,9288.7,100.1,4.2,9.3,NO,YES,8231.28,7996.7,681.92,62.1,5.3,72.2,4.83,86.6,7.39,34.3,3.77,23.25,44.54,9288.7,2248.8,339.8,844.4,340.3,72.2,4.83,0.4,29,2.5,1,1.3,0.02,1.16,0.02,0,2.57,165.7,0.1,4.6,4.6,3.77,86.63,7.39,1.45,20.26,12.1,1.7,9.13,1.29,23.25
5118,Silver maple,33.5,-86.11519307,42.77298883,6/14/18,GIS_Intern_BPW,75.5,1764.6,FAIR,7346.1,79.2,4.2,6.1,NO,YES,5979.59,5172.5,441.09,48.6,4.15,57.1,3.82,86.6,7.39,27.1,2.98,23.25,41.59,7346.1,1778.5,268.7,667.8,269.1,57.1,3.82,0.3,22.9,2,0.8,1,0.02,0.92,0.02,0,2.04,129.7,0,3.6,3.7,3,86.63,7.39,1.45,20.26,12.1,1.7,9.13,1.29,23.25
5142,Silver maple,28.3,-86.11249668,42.77752607,6/14/18,GIS_Intern_BPW,69.7,1459,FAIR,6073.7,65.5,4.2,4.4,NO,YES,4481.59,3632.9,309.8,39.9,3.4,47.2,3.16,86.6,7.39,22.4,2.47,23.25,39.67,6073.7,1470.5,222.2,552.1,222.5,47.2,3.16,0.3,19,1.6,0.7,0.9,0.01,0.76,0.01,0,1.68,106.4,0,3,3,2.46,86.63,7.39,1.45,20.26,12.1,1.7,9.13,1.29,23.25
5156,Silver maple,22.7,-86.1118142,42.77179336,6/22/18,GIS_Intern_BPW,63,1140.1,FAIR,4746.3,51.2,4.2,2.8,NO,YES,3017.97,2295.8,195.77,31,2.64,36.9,2.47,159.7,13.62,17.5,1.93,44.14,64.8,4746.3,1149.1,173.6,431.4,173.9,36.9,2.47,0.2,14.8,1.3,0.5,0.7,0.01,0.59,0.01,0,1.32,82.5,0,2.3,2.4,1.93,159.68,13.62,2.21,30.77,18.33,2.58,76.57,10.79,44.14
5169,Silver maple,18.1,-86.05568419,42.78756433,5/24/18,GIS_Intern_BPW,56.7,881.4,FAIR,3669.4,39.6,4.2,1.8,NO,YES,2056.16,1431,122.03,23.9,2.03,28.5,1.91,70.5,6.01,13.5,1.49,19.27,30.72,3669.4,888.4,134.2,333.6,134.4,28.5,1.91,0.2,11.5,1,0.4,0.5,0.01,0.46,0.01,0,1.02,63.6,0,1.8,1.8,1.5,70.49,6.01,1.05,14.67,8.62,1.21,24.07,3.39,19.27
5188,Silver maple,25.7,-86.12277901,42.77758427,6/25/18,GIS_Intern_BPW,66.7,1307.4,FAIR,5442.8,58.7,4.2,3.6,NO,YES,3762.08,2973.1,253.53,35.7,3.05,42.3,2.83,21.2,1.81,20.1,2.21,6.51,16.4,5442.8,1317.7,199.1,494.8,199.4,42.3,2.83,0.3,17,1.5,0.6,0.8,0.01,0.68,0.01,0,1.51,95.2,0,2.7,2.7,2.21,21.2,1.81,0.06,0.77,0.25,0.03,40.51,5.71,6.51
5206,Silver maple,4.8,-86.05441814,42.78932046,5/23/18,GIS_Intern_BPW,30.6,198.6,FAIR,782.6,8.4,3.9,0.1,NO,YES,118.18,89.7,7.65,5.3,0.46,6.1,0.41,17.8,1.51,2.9,0.32,4.82,7.51,782.6,189.5,28.6,71.1,28.7,6.1,0.41,0,2.4,0.2,0.1,0.1,0,0.1,0,0,0.22,14.3,0,0.4,0.4,0.32,17.76,1.51,0.28,3.89,2.31,0.33,4.24,0.6,4.82
5259,Silver maple,27.5,-86.10697367,42.77541423,7/2/18,GIS_Intern_BPW,68.9,1418.6,FAIR,5905.8,63.7,4.2,4.1,NO,YES,4252.83,3427.1,292.24,38.7,3.3,45.9,3.07,159.7,13.62,21.8,2.4,44.14,66.53,5905.8,1429.8,216.1,536.9,216.4,45.9,3.07,0.3,18.4,1.6,0.7,0.8,0.01,0.74,0.01,0,1.64,103.1,0,2.9,3,2.4,159.68,13.62,2.21,30.77,18.33,2.58,76.57,10.79,44.14
5262,Silver maple,37,-86.11754458,42.77841528,6/25/18,GIS_Intern_BPW,79,1971.4,FAIR,8206.9,88.5,4.2,7.5,NO,YES,7022.86,6359.9,542.34,54.6,4.66,63.8,4.27,126.2,10.76,30.3,3.33,33.98,56.99,8206.9,1986.9,300.2,746,300.7,63.8,4.27,0.4,25.6,2.2,0.9,1.1,0.02,1.02,0.02,0,2.27,145.6,0.1,4,4.1,3.33,126.18,10.76,2.07,28.94,17.22,2.43,18.56,2.61,33.98
5275,Silver maple,17.2,-86.11968608,42.7774708,6/6/18,GIS_Intern_BPW,55.3,834.7,FAIR,3474.9,37.5,4.2,1.6,NO,YES,1893.35,1285.1,109.59,22.5,1.92,27,1.81,173.8,14.82,12.8,1.41,46.69,66.64,3474.9,841.3,127.1,315.9,127.3,27,1.81,0.2,10.8,0.9,0.4,0.5,0.01,0.43,0.01,0,0.96,59.9,0,1.7,1.7,1.41,173.8,14.82,2.9,40.44,24.15,3.4,20.2,2.85,46.69
5279,Silver maple,40.9,-86.10836196,42.77392574,6/21/18,GIS_Intern_BPW,82.8,2214.5,FAIR,9219.1,99.4,4.2,9.1,NO,YES,8122.28,7842,668.73,61.5,5.24,71.7,4.79,172.3,14.69,34,3.74,46.21,74.68,9219.1,2232,337.3,838,337.7,71.7,4.79,0.4,28.8,2.5,1,1.3,0.02,1.15,0.02,0,2.55,163.9,0.1,4.5,4.6,3.74,172.31,14.69,2.9,40.5,24.19,3.41,16.33,2.3,46.21
5298,Silver maple,19.3,-86.10836718,42.77482734,6/18/18,GIS_Intern_BPW,58.3,945.7,FAIR,3937,42.4,4.2,2,NO,YES,2286.16,1633.4,139.29,25.6,2.19,30.6,2.05,173.8,14.82,14.5,1.6,46.69,67.34,3937,953.2,144,357.9,144.2,30.6,2.05,0.2,12.3,1,0.4,0.6,0.01,0.49,0.01,0,1.09,68.4,0,1.9,2,1.6,173.8,14.82,2.9,40.44,24.15,3.4,20.2,2.85,46.69
5306,Silver maple,13,-86.11211726,42.7785295,6/5/18,GIS_Intern_BPW,48.6,607,FAIR,3110.4,33.5,5.1,0.9,NO,YES,1243.33,717.1,61.15,16.3,1.39,24.2,1.62,-29.2,-2.49,11.5,1.26,-7.25,-5.47,3110.4,753,113.8,282.7,113.9,24.2,1.62,0.1,9.7,0.8,0.4,0.4,0.01,0.39,0.01,0,0.86,43.6,0,1.5,1.6,1.27,-29.18,-2.49,-0.7,-9.78,-6,-0.85,23.96,3.38,-7.25
5321,Silver maple,33.9,-86.11187049,42.77723754,6/14/18,GIS_Intern_BPW,75.9,1787,FAIR,7439.4,80.2,4.2,6.3,NO,YES,6101.53,5301.2,452.06,49.3,4.21,57.9,3.87,90.1,7.68,27.4,3.02,26.47,45.24,7439.4,1801.1,272.2,676.3,272.5,57.9,3.87,0.4,23.2,2,0.8,1,0.02,0.93,0.02,0,2.06,131.5,0,3.7,3.7,3.03,90.11,7.68,0.68,9.43,5.47,0.77,115.45,16.27,26.47
5340,Silver maple,46,-86.10826259,42.77132615,6/20/18,GIS_Intern_BPW,87.5,2525,FAIR,10637.8,114.7,4.2,11.5,NO,YES,9459.65,10026.5,855.01,70.6,6.02,82.7,5.53,21.2,1.81,39.2,4.32,6.51,24.19,10637.8,2575.5,389.2,967,389.7,82.7,5.53,0.5,33.2,2.8,1.2,1.5,0.02,1.33,0.02,0,2.95,188.3,0.1,5.2,5.3,4.32,21.2,1.81,0.06,0.77,0.25,0.03,40.51,5.71,6.51
5351,Silver maple,38.3,-86.11382109,42.77208083,6/20/18,GIS_Intern_BPW,80.3,2050.8,FAIR,8537.7,92,4.2,8,NO,YES,7396.72,6836.7,583,56.9,4.85,66.4,4.44,173.8,14.82,31.5,3.47,46.69,74.27,8537.7,2067,312.3,776.1,312.8,66.4,4.44,0.4,26.7,2.3,1,1.2,0.02,1.06,0.02,0,2.37,151.7,0.1,4.2,4.3,3.47,173.8,14.82,2.9,40.44,24.15,3.4,20.2,2.85,46.69
5353,Silver maple,31.1,-86.09973406,42.77138587,7/6/18,GIS_Intern_BPW,72.9,1618.8,FAIR,6739.3,72.6,4.2,5.3,NO,YES,5233.25,4427.4,377.55,44.6,3.8,52.4,3.5,21.2,1.81,24.9,2.74,6.51,18.36,6739.3,1631.6,246.5,612.6,246.9,52.4,3.5,0.3,21,1.8,0.8,0.9,0.01,0.84,0.02,0,1.87,118.9,0,3.3,3.4,2.74,21.2,1.81,0.06,0.77,0.25,0.03,40.51,5.71,6.51
5376,Silver maple,22.1,-86.11642897,42.77852323,6/25/18,GIS_Intern_BPW,62.2,1110.4,FAIR,4622.5,49.8,4.2,2.7,NO,YES,2880.22,2170.4,185.08,30,2.56,36,2.4,21.2,1.81,17,1.88,6.51,15.16,4622.5,1119.1,169.1,420.2,169.3,36,2.4,0.2,14.4,1.2,0.5,0.6,0.01,0.58,0.01,0,1.28,80,0,2.3,2.3,1.88,21.2,1.81,0.06,0.77,0.25,0.03,40.51,5.71,6.51
5382,Silver maple,34.6,-86.11118914,42.77842464,6/14/18,GIS_Intern_BPW,76.5,1824.7,FAIR,7596.2,81.9,4.2,6.5,NO,YES,6313.24,5524.6,471.12,50.5,4.3,59.1,3.95,173.3,14.77,28,3.09,46.5,72.61,7596.2,1839.1,277.9,690.5,278.3,59.1,3.95,0.4,23.7,2,0.9,1.1,0.02,0.95,0.02,0,2.1,134.5,0,3.7,3.8,3.09,173.25,14.77,2.9,40.52,24.2,3.41,18.27,2.57,46.5
5422,Silver maple,12,-86.054049,42.79053404,5/22/18,GIS_Intern_BPW,46.8,555.7,FAIR,2847.7,30.7,5.1,0.8,NO,YES,1115.21,606.5,51.72,14.9,1.27,22.1,1.48,87,7.42,10.5,1.16,23.39,34.72,2847.7,689.4,104.2,258.9,104.3,22.1,1.48,0.1,8.9,0.8,0.3,0.4,0.01,0.35,0.01,0,0.79,39.8,0,1.4,1.4,1.16,87.03,7.42,1.45,20.19,12.06,1.7,10.69,1.51,23.39
5431,Silver maple,21.6,-86.11233473,42.77299963,6/22/18,GIS_Intern_BPW,61.5,1075.2,FAIR,4476.2,48.3,4.2,2.5,NO,YES,2768.24,2067.9,176.34,29.2,2.49,34.8,2.33,173.8,14.82,16.5,1.82,46.69,68.15,4476.2,1083.7,163.8,406.9,164,34.8,2.33,0.2,14,1.2,0.5,0.6,0.01,0.56,0.01,0,1.24,77.9,0,2.2,2.2,1.82,173.8,14.82,2.9,40.44,24.15,3.4,20.2,2.85,46.69
5434,Silver maple,59,-86.11010216,42.77635637,6/22/18,GIS_Intern_BPW,98.2,3338.8,FAIR,14066.4,151.6,4.2,19,NO,YES,12354.31,16534.7,1410,27.6,2.35,109.4,7.31,159.7,13.62,51.9,5.71,44.14,73.14,14066.4,3405.5,514.6,1278.7,515.3,109.4,7.31,0.7,43.9,3.8,1.6,2,0.03,1.75,0.03,0,3.9,73.5,0.1,6.9,7,5.71,159.68,13.62,2.21,30.77,18.33,2.58,76.57,10.79,44.14
5435,Silver maple,25.5,-86.10371316,42.77771508,6/29/18,GIS_Intern_BPW,66.5,1301,FAIR,5416.1,58.4,4.2,3.5,NO,YES,3709.6,2926.5,249.56,35.4,3.02,42.1,2.82,72.4,6.18,20,2.2,20.45,34.66,5416.1,1311.3,198.1,492.3,198.4,42.1,2.82,0.3,16.9,1.4,0.6,0.8,0.01,0.67,0.01,0,1.5,94.4,0,2.7,2.7,2.19,72.44,6.18,0.85,11.81,6.9,0.97,54.43,7.67,20.45
5448,Silver maple,27.3,-86.11240305,42.77754334,6/14/18,GIS_Intern_BPW,68.7,1405.3,FAIR,5850.4,63.1,4.2,4.1,NO,YES,4196.66,3376.6,287.94,38.3,3.27,45.5,3.04,173.3,14.77,21.6,2.38,46.5,69.96,5850.4,1416.4,214,531.8,214.3,45.5,3.04,0.3,18.3,1.6,0.7,0.8,0.01,0.73,0.01,0,1.62,102.3,0,2.9,2.9,2.37,173.25,14.77,2.9,40.52,24.2,3.41,18.27,2.57,46.5
5457,Silver maple,40.9,-86.06337879,42.79232365,5/30/18,GIS_Intern_BPW,82.8,2214.5,FAIR,9219.1,99.4,4.2,9.1,NO,YES,8122.28,7842,668.73,61.5,5.24,71.7,4.79,145,12.37,34,3.74,41.41,67.56,9219.1,2232,337.3,838,337.7,71.7,4.79,0.4,28.8,2.5,1,1.3,0.02,1.15,0.02,0,2.55,163.9,0.1,4.5,4.6,3.74,145.01,12.37,1.52,21.18,12.55,1.77,131.02,18.46,41.41
5458,Silver maple,24.4,-86.11680899,42.77222211,6/11/18,GIS_Intern_BPW,65.1,1231.6,FAIR,5127.3,55.3,4.2,3.2,NO,YES,3428.31,2667.5,227.47,33.6,2.87,39.9,2.67,45,3.84,18.9,2.08,12.92,24.38,5127.3,1241.3,187.6,466.1,187.8,39.9,2.67,0.2,16,1.4,0.6,0.7,0.01,0.64,0.01,0,1.42,89.7,0,2.5,2.6,2.08,45.02,3.84,0.45,6.24,3.54,0.5,43.89,6.18,12.92
5475,Silver maple,37.3,-86.11557585,42.77299084,6/14/18,GIS_Intern_BPW,79.3,1995,FAIR,8305.4,89.5,4.2,7.6,NO,YES,7109.79,6468.2,551.58,55.1,4.7,64.6,4.32,173.3,14.77,30.6,3.37,46.5,73.67,8305.4,2010.8,303.8,755,304.3,64.6,4.32,0.4,25.9,2.2,0.9,1.2,0.02,1.03,0.02,0,2.3,147,0.1,4.1,4.1,3.37,173.25,14.77,2.9,40.52,24.2,3.41,18.27,2.57,46.5
5480,Silver maple,22.2,-86.10380778,42.77762382,6/29/18,GIS_Intern_BPW,62.4,1110.4,FAIR,4622.5,49.8,4.2,2.7,NO,YES,2902.92,2193,187.01,30.2,2.57,36,2.4,142.6,12.16,17,1.88,38.35,57.36,4622.5,1119.1,169.1,420.2,169.3,36,2.4,0.2,14.4,1.2,0.5,0.6,0.01,0.58,0.01,0,1.28,80.5,0,2.3,2.3,1.88,142.56,12.16,2.36,32.88,19.6,2.76,19.23,2.71,38.35
5506,Silver maple,28.9,-86.10767592,42.77764458,6/15/18,GIS_Intern_BPW,70.4,1493,FAIR,6215.5,67,4.2,4.6,NO,YES,4657.48,3796.3,323.73,40.9,3.49,48.3,3.23,113.2,9.66,22.9,2.52,31.95,50.85,6215.5,1504.8,227.4,565,227.7,48.3,3.23,0.3,19.4,1.7,0.7,0.9,0.01,0.77,0.01,0,1.72,109.1,0,3.1,3.1,2.51,113.23,9.66,1.33,18.52,10.94,1.54,84.41,11.89,31.95
5524,Silver maple,29.7,-86.10255505,42.77579053,7/6/18,GIS_Intern_BPW,71.4,1541.3,FAIR,6416.7,69.2,4.2,4.8,NO,YES,4897.72,4023.7,343.12,42.3,3.6,49.9,3.34,173.8,14.82,23.7,2.61,46.69,71.06,6416.7,1553.5,234.7,583.3,235.1,49.9,3.34,0.3,20,1.7,0.7,0.9,0.01,0.8,0.01,0,1.78,112.7,0,3.2,3.2,2.6,173.8,14.82,2.9,40.44,24.15,3.4,20.2,2.85,46.69
5527,Silver maple,30.8,-86.10536449,42.77313985,7/3/18,GIS_Intern_BPW,72.5,1604.6,FAIR,6680,72,4.2,5.2,NO,YES,5138.18,4335.1,369.67,44.1,3.76,52,3.47,128.4,10.95,24.6,2.71,35.81,56.7,6680,1617.3,244.4,607.2,244.7,52,3.47,0.3,20.9,1.8,0.8,0.9,0.01,0.83,0.02,0,1.85,117.5,0,3.3,3.3,2.71,128.44,10.95,1.66,23.21,13.77,1.94,75.61,10.65,35.81
5536,Silver maple,22.8,-86.11362205,42.77751365,6/14/18,GIS_Intern_BPW,63.1,1146.1,FAIR,4771.2,51.4,4.2,2.8,NO,YES,3041.29,2316,197.5,31.1,2.65,37.1,2.48,173.8,14.82,17.6,1.94,46.69,68.58,4771.2,1155.1,174.5,433.7,174.8,37.1,2.48,0.2,14.9,1.3,0.5,0.7,0.01,0.59,0.01,0,1.32,82.9,0,2.4,2.4,1.93,173.8,14.82,2.9,40.44,24.15,3.4,20.2,2.85,46.69
5538,Silver maple,28.9,-86.09881589,42.77577548,7/6/18,GIS_Intern_BPW,70.4,1493,FAIR,6215.5,67,4.2,4.6,NO,YES,4657.48,3796.3,323.73,40.9,3.49,48.3,3.23,172.9,14.74,22.9,2.52,46.4,70.38,6215.5,1504.8,227.4,565,227.7,48.3,3.23,0.3,19.4,1.7,0.7,0.9,0.01,0.77,0.01,0,1.72,109.1,0,3.1,3.1,2.51,172.86,14.74,2.9,40.42,24.14,3.4,18.27,2.57,46.4
5615,Silver maple,4,-86.09809095,42.77125991,7/6/18,GIS_Intern_BPW,28.1,160.6,FAIR,598.2,6.4,3.7,0.1,NO,YES,82.07,61.3,5.23,4.4,0.37,4.7,0.31,30.3,2.58,2.2,0.24,8.14,11.64,598.2,144.8,21.9,54.4,21.9,4.7,0.31,0,1.9,0.2,0.1,0.1,0,0.07,0,0,0.17,11.7,0,0.3,0.3,0.24,30.28,2.58,0.5,7.04,4.2,0.59,3.61,0.51,8.14
5617,Silver maple,1.1,-86.12346632,42.77168965,6/12/18,GIS_Intern_BPW,15.4,37.4,FAIR,119.5,1.3,3.2,0,NO,YES,32.63,4.1,0.35,1.1,0.09,0.9,0.06,-2.4,-0.2,0.4,0.05,-0.62,-0.62,119.5,28.9,4.4,10.9,4.4,0.9,0.06,0,0.4,0,0,0,0,0.01,0,0,0.03,2.9,0,0.1,0.1,0.04,-2.38,-0.2,-0.05,-0.66,-0.4,-0.06,0.66,0.09,-0.62
5620,Silver maple,5.8,-86.10743146,42.77693174,6/18/18,GIS_Intern_BPW,33.3,243.3,FAIR,1020.2,11,4.2,0.2,NO,YES,172.55,132.7,11.32,6.6,0.56,7.9,0.53,54.7,4.67,3.8,0.41,14.79,20.96,1020.2,247,37.3,92.7,37.4,7.9,0.53,0,3.2,0.3,0.1,0.1,0,0.13,0,0,0.28,17.6,0,0.5,0.5,0.41,54.74,4.67,0.88,12.32,7.32,1.03,10.2,1.44,14.79
5626,Silver maple,29.8,-86.0998389,42.77309,7/6/18,GIS_Intern_BPW,71.4,1548.3,FAIR,6445.7,69.5,4.2,4.8,NO,YES,4928.22,4046.7,345.08,42.4,3.61,50.1,3.35,173.3,14.77,23.8,2.62,46.5,70.86,6445.7,1560.5,235.8,585.9,236.1,50.1,3.35,0.3,20.1,1.7,0.7,0.9,0.01,0.8,0.01,0,1.79,113,0,3.2,3.2,2.61,173.25,14.77,2.9,40.52,24.2,3.41,18.27,2.57,46.5
5648,Silver maple,22,-86.11797043,42.77759039,6/25/18,GIS_Intern_BPW,62.1,1098.6,FAIR,4573.5,49.3,4.2,2.6,NO,YES,2857.62,2150.8,183.41,29.9,2.55,35.6,2.38,70,5.97,16.9,1.86,19.48,32.23,4573.5,1107.3,167.3,415.7,167.5,35.6,2.38,0.2,14.3,1.2,0.5,0.6,0.01,0.57,0.01,0,1.27,79.6,0,2.3,2.3,1.86,70.01,5.97,0.92,12.87,7.54,1.06,39.35,5.54,19.48
5656,Silver maple,26.7,-86.10745125,42.76859496,6/18/18,GIS_Intern_BPW,67.9,1365.7,FAIR,5685.6,61.3,4.2,3.9,NO,YES,4030.62,3219.8,274.57,37.3,3.18,44.2,2.96,70,5.97,21,2.31,19.48,33.9,5685.6,1376.5,208,516.8,208.3,44.2,2.96,0.3,17.7,1.5,0.6,0.8,0.01,0.71,0.01,0,1.58,99.6,0,2.8,2.8,2.31,70.01,5.97,0.92,12.87,7.54,1.06,39.35,5.54,19.48
5666,Silver maple,36.9,-86.10332763,42.77454343,7/6/18,GIS_Intern_BPW,78.9,1963.5,FAIR,8174.1,88.1,4.2,7.4,NO,YES,6993.8,6324,539.28,54.4,4.64,63.6,4.25,145,12.36,30.1,3.32,39.32,63.9,8174.1,1979,299,743.1,299.5,63.6,4.25,0.4,25.5,2.2,0.9,1.1,0.02,1.02,0.02,0,2.26,145.2,0.1,4,4.1,3.32,144.99,12.36,2.28,31.82,18.96,2.67,34.32,4.84,39.32
5670,Silver maple,20.5,-86.1009574,42.77862481,6/29/18,GIS_Intern_BPW,60,1012.2,FAIR,4214,45.4,4.2,2.3,NO,YES,2530.92,1853.6,158.07,27.5,2.34,32.8,2.19,46.2,3.94,15.5,1.71,13.06,23.25,4214,1020.2,154.2,383.1,154.4,32.8,2.19,0.2,13.2,1.1,0.5,0.6,0.01,0.53,0.01,0,1.17,73.3,0,2.1,2.1,1.72,46.19,3.94,0.53,7.4,4.24,0.6,35.96,5.07,13.06
